amfi_code,date,rolling_sharpe,scheme_name
100016,2022-12-08,2.8963818973476263,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-09,3.064259609109516,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-10,3.064259609109516,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-11,3.263731704856203,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-12,3.471520989933287,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-13,3.6520430679134988,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-14,3.9744593727684845,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-15,3.7931934761691313,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-16,3.5251927774045497,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-17,3.5251927774045497,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-18,3.4261521711642486,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-19,2.950613634435351,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-20,3.1919846162058985,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-21,2.7509040654856456,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-22,2.2547080690108743,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-23,2.220818125679677,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-24,2.220818125679677,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-25,2.52397670381937,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-26,2.5361183683400803,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-27,2.464210291045888,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-28,2.4528597219748067,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-29,2.571504744685456,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-30,2.3917055411096935,HDFC Top 100 Fund - Regular Plan - Growth
100016,2022-12-31,2.3917055411096935,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-01,2.213681600931154,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-02,2.336006637208212,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-03,2.2018189478559824,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-04,2.664474732994773,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-05,3.2737053019839024,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-06,3.3900836861879897,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-07,3.3900836861879897,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-08,3.3459129180768983,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-09,3.124261879101385,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-10,3.6509692963857137,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-11,3.532533634416701,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-12,3.3896400723135445,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-13,3.5895766964741527,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-14,3.5895766964741527,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-15,3.4077089639340192,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-16,3.488792020719026,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-17,3.449478397015382,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-18,3.915407608490249,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-19,3.530089220542624,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-20,3.4708082383675785,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-21,3.4708082383675785,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-22,3.65439178721061,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-23,3.3386335678977352,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-24,3.539552224278898,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-25,3.49924696805706,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-26,2.716891737217432,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-27,2.5957033101872033,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-28,2.5957033101872033,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-29,2.5562535526505057,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-30,1.9955616155984304,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-01-31,1.6666287865642082,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-01,1.699624045848402,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-02,1.6313720808253036,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-03,1.3252385803337206,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-04,1.3252385803337206,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-05,1.1193772378004025,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-06,1.1335722150595933,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-07,1.1679985965686583,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-08,1.2786367718296043,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-09,1.3524057661309976,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-10,1.5285306245366157,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-11,1.5285306245366157,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-12,1.6544940202973617,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-13,1.5288544989812591,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-14,1.641720503949122,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-15,1.98490382021108,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-16,1.814622015173037,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-17,1.848759541721352,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-18,1.848759541721352,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-19,2.0547632187141085,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-20,1.6653900858914799,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-21,1.2885311131260895,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-22,1.5080598988520264,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-23,0.8938079329765386,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-24,0.7201199564882371,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-25,0.7201199564882371,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-26,0.8295432827455628,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-27,1.2771234664154465,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-02-28,1.4711699691502795,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-01,1.3057779046536755,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-02,1.5590448315352197,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-03,1.6406459952616472,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-04,1.6406459952616472,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-05,1.5201719781673042,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-06,1.741068038961753,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-07,1.9747013640721867,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-08,2.067909319143636,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-09,2.3310149103682787,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-10,2.4553142050532633,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-11,2.4553142050532633,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-12,2.4102632574695897,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-13,2.2119183932748996,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-14,2.6152551615222666,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-15,2.449003636351254,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-16,3.0772158570612222,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-17,3.123919625638139,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-18,3.123919625638139,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-19,3.3608131835995767,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-20,3.440318893245076,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-21,3.4661581592912922,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-22,3.778191459361549,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-23,3.9802912502061547,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-24,3.8845975009047016,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-25,3.8845975009047016,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-26,3.7204538695870366,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-27,3.89714380190849,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-28,3.9189469191240476,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-29,3.7564854165099213,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-30,4.0354353012517965,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-03-31,4.31721745887301,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-01,4.31721745887301,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-02,4.317267864056323,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-03,4.057394647895974,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-04,3.72069865280418,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-05,3.3364022338973713,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-06,2.9527628463357014,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-07,3.1874684843514367,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-08,3.1874684843514367,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-09,3.3568621070447255,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-10,3.283619002290782,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-11,3.3069780222106515,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-12,3.5435989128527448,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-13,3.4007606097448226,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-14,3.393458250171943,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-15,3.393458250171943,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-16,3.3343409405468107,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-17,3.1922115616366487,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-18,2.757862469329597,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-19,2.46593022875196,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-20,2.580926750070452,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-21,2.584534950895322,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-22,2.584534950895322,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-23,2.5502219805696207,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-24,2.495708365317417,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-25,2.8548287734923474,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-26,3.3076162958229567,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-27,3.2383718823378853,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-28,3.265665254673003,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-29,3.265665254673003,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-04-30,3.6678337709572935,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-01,3.9092998080760712,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-02,3.5264116755825343,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-03,3.757185164173357,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-04,4.180271621124198,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-05,4.018077528905499,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-06,4.018077528905499,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-07,3.9899930591475217,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-08,3.684318725305384,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-09,4.199909194665854,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-10,3.74181855342761,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-11,3.6541632559669486,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-12,3.4466159877921827,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-13,3.4466159877921827,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-14,3.2482666747366267,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-15,3.223322601127497,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-16,3.236807723251545,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-17,3.111257752742584,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-18,3.1969129602955912,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-19,3.0394063178487283,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-20,3.0394063178487283,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-21,3.120862396651884,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-22,3.3184866004642415,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-23,2.7354587151992553,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-24,3.1664402928191264,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-25,3.16331326671501,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-26,3.1298236505465127,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-27,3.1298236505465127,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-28,2.860465112495515,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-29,2.410296061974928,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-30,2.6581395795146063,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-05-31,2.290638681253394,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-01,2.332892311764812,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-02,2.2689549317073507,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-03,2.2689549317073507,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-04,1.967848409777271,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-05,1.9262775659849924,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-06,1.7486742216745113,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-07,1.055813542696714,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-08,0.9680607001430594,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-09,1.3119812168738956,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-10,1.3119812168738956,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-11,1.2872807212958182,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-12,0.9434043936763086,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-13,1.2809743274671943,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-14,1.1134559537688105,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-15,0.8759428541602193,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-16,0.5429119479027313,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-17,0.5429119479027311,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-18,0.5920443357718523,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-19,0.8553611183902755,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-20,0.4819656914553733,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-21,0.6976118673680854,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-22,0.8189690002790723,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-23,0.6480691391197776,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-24,0.6480691391197776,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-25,0.5068506674895389,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-26,0.5923623339145493,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-27,0.7903210922322215,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-28,0.5599693831916602,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-29,0.18882187041129006,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-06-30,0.42020898455666966,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-01,0.42020898455666966,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-02,0.5857293368462232,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-03,0.7771434468826953,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-04,0.9818205416750095,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-05,1.3132785923417618,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-06,1.1719497074045604,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-07,1.3248998991434748,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-08,1.3248998991434748,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-09,0.9590433426750468,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-10,0.8255783209900671,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-11,0.5460534651978195,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-12,0.4179295043481381,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-13,0.06954890684120946,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-14,0.14750629467112142,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-15,0.14750629467112142,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-16,0.21529555543452394,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-17,0.7335285490556075,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-18,0.9039602573883035,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-19,0.6510357978289268,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-20,0.449258122984209,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-21,0.6327017151799605,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-22,0.6327017151799605,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-23,0.44442735303997183,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-24,0.5280660998885032,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-25,0.5290625313546014,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-26,0.5175920351097724,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-27,0.5223757524695417,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-28,0.16321281669302184,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-29,0.16321281669302182,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-30,-0.022575517887536117,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-07-31,0.28006816785925165,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-01,0.46240383664141815,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-02,0.1143771884203754,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-03,-0.07104804757895306,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-04,0.2969272462362589,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-05,0.2969272462362589,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-06,0.41527062692505556,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-07,0.22748579613916717,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-08,0.7305404181212107,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-09,0.6193414379726692,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-10,0.7866236661537197,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-11,0.896227298889339,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-12,0.896227298889339,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-13,0.6518730165222488,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-14,-0.08348813136747787,HDFC Top 100 Fund - Regular Plan - Growth
100016,2023-08-15,0.15199074273096813,HDFC Top 100 Fund - Regular Plan - Growth
